iso3,year,tau_tamar,tau_mitchell,rgdp,gdp_deflator,cpi_gmd,unemployment_rate_pct,imports,exports,customs_revenue,ind_prod,ind_prod_base
ESP,1966,6.787878787878789,9.065420560747663,281498.0,3.817977,4.001979,2.2,214000.0,75200.0,19400.0,142.0,1963=100
ESP,1967,6.907514450867051,8.530805687203792,293715.9,4.143614,4.25777,3.0,211000.0,84700.0,18000.0,151.0,1963=100
ESP,1968,7.191780821917808,7.183673469387755,313092.0,4.38853,4.468716,3.0,245000.0,111000.0,17600.0,163.0,1963=100
ESP,1969,6.903914590747331,7.142857142857143,340980.9,4.613898,4.565256,2.5,294000.0,133000.0,21000.0,188.0,1963=100
ESP,1970,4.785067873303167,6.787878787878788,355457.6,4.888206,4.826897,2.6,330000.0,167000.0,22400.0,207.0,1963=100
ESP,1971,4.92489270386266,6.907514450867052,371974.3,5.269795,5.224483,3.4,346000.0,206000.0,23900.0,215.0,1963=100
ESP,1972,4.721984602224123,7.191780821917808,402287.0,5.718611,5.656667,2.9,438000.0,245000.0,31500.0,250.0,1963=100
ESP,1973,5.681481481481482,6.903914590747331,433646.3,6.399116,6.302473,2.6,562000.0,303000.0,38800.0,289.0,1963=100
ESP,1974,4.6680642907058,4.785067873303167,458002.8,7.419866,7.290723,3.1,884000.0,408000.0,42300.0,316.0,1963=100
ESP,1975,4.190140845070419,4.924892703862661,460484.3,8.664291,8.526741,4.5,932000.0,441000.0,45900.0,295.0,1963=100
ESP,1976,5.671154630762954,4.721984602224123,475699.6,10.09291,10.02957,4.9,1169000.0,583000.0,55200.0,301.0,1963=100
ESP,1977,5.275537634408602,5.681481481481481,489206.2,12.45134,12.49063,4.319474,1350000.0,775000.0,76700.0,317.0,1963=100
ESP,1978,5.985611510791367,4.6680642907058,496364.9,15.02257,14.96049,5.796344,1431000.0,1001000.0,66800.0,324.0,1963=100
ESP,1979,5.91333492937515,4.190140845070423,496579.8,17.56583,17.30333,7.234992,1704000.0,1221000.0,71400.0,327.0,1963=100
ESP,1980,5.745140388768898,5.6711546307629535,503026.3,19.92466,19.99606,11.011,2451000.0,1493000.0,139000.0,331.0,1963=100
ESP,1981,7.096774193548387,5.275537634408602,502351.8,22.38557,22.90536,13.755,2976000.0,1890000.0,157000.0,328.0,1963=100
ESP,1982,5.166498486377398,5.985611510791367,508615.1,25.4273,26.20716,15.77,3475000.0,2234000.0,208000.0,324.0,1963=100
ESP,1983,4.643860518922492,5.91333492937515,517619.8,28.44917,29.39765,17.215,4177000.0,2847000.0,247000.0,333.0,1963=100
ESP,1984,4.67796756383713,5.745140388768898,526851.1,31.53959,32.71378,19.937,4630000.0,3743000.0,266000.0,336.0,1963=100
ESP,1985,4.253187356964958,7.096774193548387,539085.1,34.25016,35.59732,21.305,5115000.0,4109000.0,363000.0,342.0,1963=100
ESP,1986,5.728012267798072,5.166498486377397,556623.4,37.97656,38.72808,20.907,4955000.0,3816000.0,256000.0,353.0,1963=100
ESP,1987,5.985881369953582,4.643860518922492,587503.4,40.23388,40.76054,20.223,6051000.0,4212000.0,281000.0,369.0,1963=100
ESP,1988,5.504639155154952,,617426.1,42.62178,42.73224,19.238,6876000.0,4616000.0,,380.0,1963=100
FRA,1798,,,,,,,,,,,
FRA,1799,,,,,,,253.0,300.0,,,
FRA,1800,,,,,0.0405131,,323.0,272.0,,,
FRA,1801,,,,,0.0360498,,415.0,305.0,,,
FRA,1802,,,,,0.0357065,,465.0,325.0,,,
FRA,1803,,,,,0.0381098,,430.0,347.0,,,
FRA,1804,,,,,0.0357065,,441.0,380.0,,,
FRA,1805,,,,,0.0391398,,492.0,375.0,,,
FRA,1806,,,,,0.0429165,,477.0,456.0,,,
FRA,1807,,,,,0.0418865,,393.0,376.0,,,
FRA,1808,,,,,0.0418865,,320.0,331.0,,,
FRA,1809,,,,,0.0422507,,288.0,332.0,,,
FRA,1810,,,,,0.0429792,,339.0,366.0,,,
FRA,1811,,,,,0.0429792,,299.0,328.0,,,
FRA,1812,,,,,0.0466215,,308.0,419.0,,,
FRA,1813,,,,,0.0429792,,251.0,354.0,,,
FRA,1814,,,,,0.0389726,,239.0,346.0,,,
FRA,1815,,,40331.24,0.0275264,0.0389726,,199.0,422.0,,19.2,1913=100
FRA,1816,,,41878.23,0.0319602,0.0469857,,243.0,548.0,,19.5,1913=100
FRA,1817,,,44791.33,0.0355892,0.0397011,,332.0,464.0,,19.9,1913=100
FRA,1818,,,44791.33,0.0320954,0.0491711,,336.0,502.0,,21.3,1913=100
FRA,1819,,,48861.11,0.0273034,0.0393369,,295.0,460.0,,19.5,1913=100
FRA,1820,,,47504.51,0.0283998,0.0389726,,335.0,543.0,,20.7,1913=100
FRA,1821,,,51379.13,0.0271426,0.0378799,,394.0,405.0,,21.9,1913=100
FRA,1822,,,49441.82,0.0275274,0.0356946,,426.0,385.0,,21.4,1913=100
FRA,1823,,,52740.48,0.0287643,0.0382442,,362.0,391.0,,20.2,1913=100
FRA,1824,,,53706.76,0.0275044,0.0371515,,455.0,441.0,,21.8,1913=100
FRA,1825,,,51379.13,0.0299248,0.0389726,,401.0,544.0,,19.7,1913=100
FRA,1826,,,53126.04,0.0291277,0.0386084,,436.0,461.0,,20.8,1913=100
FRA,1827,,,52930.88,0.0297042,0.0389726,,414.0,507.0,,21.3,1913=100
FRA,1828,,,54287.47,0.0290977,0.0415222,,454.0,511.0,,20.9,1913=100
FRA,1829,,,55839.22,0.0305122,0.0433434,,483.0,504.0,,21.1,1913=100
FRA,1830,,,55453.67,0.030993,0.0404296,,489.0,453.0,,21.0,1913=100
FRA,1831,,,57586.13,0.0289569,0.0407938,,374.0,456.0,,20.4,1913=100
FRA,1832,,,62046.22,0.0280855,0.0407938,,505.0,507.0,,21.5,1913=100
FRA,1833,,,60880.03,0.028275,0.0371515,,491.0,560.0,,22.9,1913=100
FRA,1834,,,62046.22,0.0280879,0.0360588,,504.0,511.0,,23.1,1913=100
FRA,1835,,,64178.69,0.0285966,0.0356946,,520.0,577.0,,23.0,1913=100
FRA,1836,,,64373.85,0.0291059,0.0382442,,565.0,629.0,,23.2,1913=100
FRA,1837,,,66696.72,0.0269981,0.0371515,,569.0,514.0,,22.8,1913=100
FRA,1838,,44.596651445966515,70576.09,0.027548,0.0382442,,657.0,659.0,293.0,24.2,1913=100
FRA,1839,,,69995.38,0.0269704,0.0371515,,651.0,677.0,,22.9,1913=100
FRA,1840,17.8981997625,39.49129852744311,74650.63,0.0271429,0.0404296,,747.0,695.0,295.0,24.3,1913=100
FRA,1841,17.8981999975,,76410.25,0.0277014,0.0371515,,805.0,761.0,,25.6,1913=100
FRA,1842,17.8982187075,35.064935064935064,78169.88,0.026458,0.0381292,,847.0,644.0,297.0,26.7,1913=100
FRA,1843,17.8547139025,,79929.5,0.0256252,0.0381292,,846.0,687.0,,28.3,1913=100
FRA,1844,17.898162755,34.48673587081892,81689.12,0.0255411,0.0376403,,867.0,790.0,299.0,28.4,1913=100
FRA,1845,17.8985294625,,83448.74,0.0252675,0.0395957,,856.0,848.0,,29.7,1913=100
FRA,1846,17.673255645,32.391304347826086,85208.36,0.0263563,0.0400845,,920.0,852.0,298.0,30.6,1913=100
FRA,1847,15.60661808,14.539748953974895,86967.99,0.0300222,0.0400845,,956.0,720.0,139.0,29.7,1913=100
FRA,1848,17.91887689,19.19831223628692,88727.6,0.0220328,0.0391068,,474.0,690.0,91.0,26.7,1913=100
FRA,1849,17.984857745,17.955801104972377,90487.23,0.0234252,0.038618,,724.0,936.0,130.0,32.2,1913=100
FRA,1850,16.5210936625,16.18204804045512,92246.85,0.0232915,0.0371515,,791.0,1068.0,128.0,33.5,1913=100
FRA,1851,15.7116046,15.686274509803921,93561.69,0.0227632,0.0371515,,765.0,1158.0,120.0,31.1,1913=100
FRA,1852,14.3247056725,14.35793731041456,94876.52,0.0253532,0.0371515,,989.0,1257.0,142.0,34.8,1913=100
FRA,1853,12.6701556525,11.956521739130435,96191.35,0.0254759,0.0391068,,1196.0,1542.0,143.0,36.5,1913=100
FRA,1854,11.8995786725,11.764705882352942,97506.19,0.0283885,0.0405733,,1292.0,1414.0,152.0,34.2,1913=100
FRA,1855,11.5594783875,12.045169385194479,98821.02,0.0281509,0.041551,,1594.0,1558.0,192.0,37.3,1913=100
FRA,1856,9.6994913415,8.99497487437186,100135.9,0.0300698,0.0420398,,1990.0,1893.0,179.0,38.1,1913=100
FRA,1857,9.575104741,9.877202349172451,101450.7,0.0295852,0.041551,,1873.0,1866.0,185.0,35.3,1913=100
FRA,1858,11.27707785,12.028150991682661,102765.5,0.0270499,0.0405733,,1563.0,1887.0,188.0,38.2,1913=100
FRA,1859,11.3514813925,11.82205971968312,104080.4,0.0257554,0.0405733,,1641.0,2266.0,194.0,36.6,1913=100
FRA,1860,8.26131944375,7.1164997364259355,105395.2,0.0295301,0.041551,,1897.0,2277.0,135.0,39.1,1913=100
FRA,1861,5.946767416,5.241605241605241,106180.1,0.0301281,0.0420398,,2442.0,1926.0,128.0,38.7,1913=100
FRA,1862,6.454927964,6.957708049113234,106965.0,0.0308552,0.0420398,,2199.0,2243.0,153.0,37.0,1913=100
FRA,1863,6.86498425575,6.883759274525969,107749.8,0.0303679,0.0425287,,2426.0,2643.0,167.0,37.8,1913=100
FRA,1864,5.72607763175,5.300632911392405,108534.7,0.03014,0.0425287,,2528.0,2924.0,134.0,41.2,1913=100
FRA,1865,4.886709944,4.7312641937925815,109319.6,0.0287811,0.0435063,,2642.0,3088.0,125.0,39.9,1913=100
FRA,1866,4.432047302,4.402290622763064,110104.5,0.0310591,0.044484,,2794.0,3181.0,123.0,40.4,1913=100
FRA,1867,4.11783961675,3.9973571192599935,110889.4,0.0305801,0.044484,,3027.0,2826.0,121.0,40.2,1913=100
FRA,1868,3.810829442,2.330508474576271,111674.3,0.0337391,0.044484,,3304.0,2790.0,77.0,43.8,1913=100
FRA,1869,3.7270705375,2.3469711385981604,112459.1,0.0338983,0.0435063,,3153.0,3075.0,74.0,44.4,1913=100
FRA,1870,3.16646627375,2.8601325427275897,113244.0,0.031835,0.044484,,2867.0,2802.0,82.0,40.0,1913=100
FRA,1871,3.91546615475,2.971684889262686,116256.8,0.0306515,0.0464393,,3567.0,2873.0,106.0,41.3,1913=100
FRA,1872,4.26132529975,3.081232492997199,122212.7,0.0307251,0.0459505,,3570.0,3762.0,110.0,45.8,1913=100
FRA,1873,5.479197545,4.556962025316456,121166.1,0.0300777,0.0459505,,3555.0,3787.0,162.0,43.8,1913=100
FRA,1874,5.53226264125,4.475484606613455,126699.2,0.0308698,0.0459505,,3508.0,3701.0,157.0,46.5,1913=100
FRA,1875,6.13249923825,5.145603618886062,124648.1,0.0316723,0.0449728,,3537.0,3873.0,182.0,47.1,1913=100
FRA,1876,6.149209402,5.013787916771121,123627.0,0.0299464,0.0464393,,3989.0,3576.0,200.0,47.7,1913=100
FRA,1877,6.85290557525,5.326086956521739,123636.8,0.0311842,0.0495353,,3680.0,3436.0,196.0,46.5,1913=100
FRA,1878,6.77316723575,5.196360153256705,117229.2,0.0320428,0.0464393,,4176.0,3180.0,217.0,47.4,1913=100
FRA,1879,6.42261733575,5.157780195865071,116427.4,0.0296567,0.0464393,,4595.0,3231.0,237.0,46.0,1913=100
FRA,1880,6.52516206175,5.20564275779853,123825.3,0.0308766,0.0464393,,5033.0,3468.0,262.0,49.4,1913=100
FRA,1881,6.585065712,5.860579888957433,132212.8,0.0301527,0.0495353,,4863.0,3561.0,285.0,54.1,1913=100
FRA,1882,6.8151831705,5.993363749481543,137168.4,0.0305508,0.0464393,,4822.0,3574.0,289.0,55.3,1913=100
FRA,1883,7.01954035925,6.244796003330558,131611.3,0.0311468,0.0495353,,4804.0,3452.0,300.0,54.5,1913=100
FRA,1884,7.63425725875,6.700437485609026,125174.1,0.0312916,0.0464393,,4343.0,3232.0,291.0,52.5,1913=100
FRA,1885,8.50447665725,7.191780821917808,121767.0,0.0310167,0.0464393,,4088.0,3088.0,294.0,52.0,1913=100
FRA,1886,7.960006687,7.343155893536122,120544.4,0.0314886,0.0464393,,4208.0,3249.0,309.0,52.9,1913=100
FRA,1887,8.06736480174999,8.072528564331844,121592.9,0.0311156,0.0464393,,4026.0,3246.0,325.0,53.7,1913=100
FRA,1888,8.85144725325,8.814219625030436,124488.9,0.0310444,0.0464393,,4107.0,3247.0,362.0,55.6,1913=100
FRA,1889,8.406687476,8.130646282140376,125097.8,0.0329886,0.0433434,,4317.0,3704.0,351.0,58.4,1913=100
FRA,1890,8.10143008525,8.0009015100293,129696.5,0.0335616,0.0433434,,4437.0,3753.0,355.0,57.3,1913=100
FRA,1891,8.38194067725,8.074664429530202,130975.9,0.0336967,0.0433434,,4768.0,3570.0,385.0,60.3,1913=100
FRA,1892,9.61060183,9.789875835721109,133741.6,0.0322877,0.0464393,,4188.0,3461.0,410.0,63.6,1913=100
FRA,1893,11.24974968,11.183186299948106,128726.3,0.0329062,0.0433434,,3854.0,3236.0,431.0,61.5,1913=100
FRA,1894,11.92436915,11.584415584415584,141365.5,0.0302377,0.0433434,,3850.0,3078.0,446.0,62.7,1913=100
FRA,1895,11.176088845,10.403225806451612,138583.3,0.0294962,0.0433434,7.0,3720.0,3374.0,387.0,59.5,1913=100
FRA,1896,11.09439639,10.713345617267702,143251.3,0.0302073,0.0464393,6.7,3799.0,3401.0,407.0,64.4,1913=100
FRA,1897,11.2253216925,10.76845298281092,139589.6,0.0327912,0.0433434,6.9,3956.0,3598.0,426.0,66.7,1913=100
FRA,1898,10.8815051025,10.509838998211091,148243.7,0.0323792,0.0433434,7.3,4472.0,3511.0,470.0,68.6,1913=100
FRA,1899,10.168532252,9.517485613103142,153695.9,0.0318875,0.0433434,6.6,4518.0,4153.0,430.0,71.3,1913=100
FRA,1900,9.62786272225,8.833546189868029,155799.5,0.0316839,0.0433434,6.8,4698.0,4109.0,415.0,67.9,1937=100
FRA,1901,9.38910736724999,8.766308079652095,148184.5,0.0314153,0.0402474,7.8,4369.0,4013.0,383.0,67.7,1937=100
FRA,1902,9.1537639,8.306781975421028,146552.7,0.0327323,0.0402474,9.9,4394.0,4252.0,365.0,66.3,1937=100
FRA,1903,9.27398855275,8.371511870054144,151604.6,0.0336375,0.0402474,9.4,4802.0,4252.0,402.0,70.8,1937=100
FRA,1904,9.66548389125,8.907152376721458,154775.2,0.0321512,0.0402474,10.2,4502.0,4451.0,401.0,66.9,1937=100
FRA,1905,9.38558431825,8.57920066959615,158715.3,0.0314896,0.0371515,9.0,4779.0,4867.0,410.0,74.6,1937=100
FRA,1906,8.75718009625,8.494757419584149,156592.0,0.0342228,0.0402474,7.6,5627.0,5265.0,478.0,76.1,1937=100
FRA,1907,8.34322683175,8.179334726016391,169101.8,0.0344726,0.0402474,7.0,6223.0,5596.0,509.0,79.3,1937=100
FRA,1908,8.62570916824999,8.75886524822695,168815.4,0.0332699,0.0402474,8.6,5640.0,5051.0,494.0,77.8,1937=100
FRA,1909,8.56077114775,8.421389689401217,174341.5,0.0346104,0.0402474,7.3,6246.0,5718.0,526.0,83.1,1937=100
FRA,1910,8.31874321049999,8.16838583774742,166294.3,0.0370208,0.0402474,5.8,7174.0,6234.0,586.0,81.1,1937=100
FRA,1911,9.042117522,9.521448053558146,183531.0,0.0369669,0.0464393,5.7,8066.0,6077.0,768.0,88.8,1937=100
FRA,1912,8.71189992525,8.322196573927833,198932.6,0.0373354,0.0464393,5.4,8231.0,6713.0,685.0,102.3,1937=100
FRA,1913,9.00353954175,9.23880774254839,197660.3,0.0377364,0.0464393,4.7,8421.0,6880.0,778.0,100.0,1937=100
FRA,1914,9.21236996675,9.418931583880038,165748.7,0.0426598,0.0464393,,6402.0,4869.0,603.0,,
FRA,1915,8.01830473675,7.122145704965567,142391.7,0.0572258,0.0557272,,11036.0,3937.0,786.0,,
FRA,1916,7.14428008225,6.8895348837209305,160740.8,0.0612439,0.0619191,,20640.0,6214.0,1422.0,,
FRA,1917,6.18267251875,5.803150177832619,156810.0,0.0624423,0.074303,,27554.0,6013.0,1599.0,,
FRA,1918,5.80453057375,5.639738187034879,131780.5,0.0759841,0.0959747,,22306.0,4723.0,1258.0,,
FRA,1919,4.971036848,4.413531104220788,145872.3,0.1016901,0.1176464,,35799.0,11880.0,1580.0,567.0,1937=100
FRA,1920,5.14597784175,3.839294659853722,157012.5,0.1680642,0.1640857,,49905.0,26894.0,1916.0,61.0,1937=100
FRA,1921,5.897724412,6.684538982156983,150044.4,0.1341089,0.142414,5.0,22754.0,19772.0,1521.0,54.0,1937=100
FRA,1922,7.779070741,8.251287332646756,180607.1,0.1296663,0.139318,2.0,24275.0,21379.0,2003.0,77.0,1937=100
FRA,1923,7.03038116975,6.263124258194102,191175.4,0.1487277,0.1517019,2.0,32859.0,30867.0,2058.0,87.0,1937=100
FRA,1924,5.7940831535,5.360655329532157,214294.1,0.1525729,0.1733736,3.0,40163.0,42369.0,2153.0,108.0,1937=100
FRA,1925,5.56281153025,4.7941943531012585,217208.0,0.1717636,0.1857574,3.0,44095.0,45755.0,2114.0,107.0,1937=100
FRA,1926,5.69297002625,4.864257189838585,225922.8,0.2156369,0.2445806,3.0,59598.0,59678.0,2899.0,125.0,1937=100
FRA,1927,6.98780277925,7.487276154571159,221505.1,0.206854,0.2538685,11.0,53050.0,54925.0,3972.0,109.0,1937=100
FRA,1928,8.4461779665,8.717132965284925,235051.7,0.211489,0.2538685,4.0,53435.0,51375.0,4658.0,,
FRA,1929,9.3911004135,11.951014238848526,255961.9,0.2036512,0.2693482,1.0,58221.0,50139.0,6958.0,123.0,1937=100
FRA,1930,11.007183855,11.690883814819752,249220.5,0.2017076,0.2724442,2.0,52511.0,42835.0,6139.0,123.0,1937=100
FRA,1931,14.578944265,17.48329621380846,239463.7,0.187746,0.2600604,6.5,42206.0,30436.0,7379.0,105.0,1937=100
FRA,1932,19.1929657325,17.53220611916264,218321.6,0.1834857,0.2383887,15.4,29808.0,19705.0,5226.0,91.0,1937=100
FRA,1933,22.7493665225,22.148359185396224,224805.9,0.1664906,0.2291008,14.1,28431.0,18474.0,6297.0,99.0,1937=100
FRA,1934,26.7000484275,28.466900463263627,217170.5,0.1593529,0.2198129,13.8,23097.0,17850.0,6575.0,92.0,1937=100
FRA,1935,28.82053127,29.374463621626777,211671.9,0.1453098,0.2012372,14.5,20974.0,15496.0,6161.0,88.0,1937=100
FRA,1936,26.4727081625,25.663020382466357,214427.6,0.1728491,0.216717,10.4,25414.0,15492.0,6522.0,95.0,1937=100
FRA,1937,20.630476685,18.29161850392772,219412.8,0.2378065,0.2724442,7.4,42391.0,23939.0,7754.0,100.0,1937=100
FRA,1938,19.95630912,19.153370237707588,214002.6,0.2910601,0.3095957,7.8,46065.0,30590.0,8823.0,92.0,1937=100
FRA,1939,21.6853395225,23.259107000114195,222465.6,0.3183292,0.3312674,8.1,43785.0,31590.0,10184.0,,
FRA,1940,19.22071147,17.59449421018134,171746.6,0.4043957,0.3900906,,45770.0,17511.0,8053.0,,
FRA,1941,12.4614727525,10.330445941610522,160425.3,0.4013712,0.4582016,,24936.0,15777.0,2576.0,,
FRA,1942,7.76786209525,6.203760789149198,160651.5,0.4332367,0.5510803,,25952.0,29664.0,1610.0,,
FRA,1943,6.87978902125,7.148997134670487,158573.9,0.5163944,0.6842064,,13960.0,35407.0,998.0,,
FRA,1944,6.1819474395,5.978093970723718,121081.0,0.6993486,0.8359083,,9769.0,25557.0,584.0,,
FRA,1945,6.62960702425,7.014221333754187,151978.0,0.8955756,1.241479,,57027.0,11399.0,4000.0,,
FRA,1946,9.509906106,6.799200716182475,205895.2,1.532783,1.894726,,264737.0,101388.0,18000.0,76.0,1937=100
FRA,1947,10.648788045,9.316731086406385,218950.8,2.330866,2.826608,,397135.0,223321.0,37000.0,89.0,1937=100
FRA,1948,8.81013715975,8.027674665104739,248088.4,3.501228,4.486042,,672673.0,434047.0,54000.0,103.0,1937=100
FRA,1949,4.45152999,10.903288906929093,263693.1,5.027231,5.077369,,926326.0,783906.0,101000.0,43.0,1963=100
FRA,1950,4.0353357905,13.979496738117428,290183.4,5.276553,5.585106,2.319167,1073000.0,1078000.0,150000.0,45.0,1963=100
FRA,1951,4.12263215025,12.631578947368421,306596.6,6.289775,6.570713,2.1175,1615000.0,1484000.0,204000.0,51.0,1963=100
FRA,1952,3.79241223225,14.321608040201005,316200.5,7.111797,7.338163,2.1175,1592000.0,1416000.0,228000.0,51.0,1963=100
FRA,1953,4.13651796375,17.00960219478738,326842.3,7.12916,7.261724,2.621667,1458000.0,1406000.0,248000.0,52.0,1963=100
FRA,1954,4.57544395975,17.805519053876477,345481.2,7.16903,7.240321,2.823333,1522000.0,1510000.0,271000.0,57.0,1963=100
FRA,1955,5.01012658225,19.47431302270012,364056.4,7.317024,7.319817,2.42,1674000.0,1736000.0,326000.0,64.0,1963=100
FRA,1956,5.772639425,19.989878542510123,382434.0,7.67937,7.46658,1.815,1976000.0,1623000.0,395000.0,69.0,1963=100
